Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,AngX,AngY,AngZ,MagX,MagY,MagZ,Tag
330599,-0.015625,-0.9780272999999999,-0.1376953,-6.408691,-13.12256,5.67627,-105.9576,0.44494629999999996,26.76819,-13.55833,-3.533333,0.7083332999999999,1
330839,-0.1791992,-0.9287109,-0.512207,-17.33398,1.281738,-5.981445,-104.7327,1.274414,27.09229,25.31667,5.216667,32.44167,1
331119,-0.01806641,-0.7265625,-0.1479492,-2.563477,7.202148,-18.06641,-104.6173,-0.13732909999999998,27.03186,24.66667,5.258333,32.26667,1
331430,0.1679688,-1.2260739999999999,-0.3862305,-28.38135,0.4882813,9.82666,-105.9796,2.032471,30.2179,25.01667,5.958333,33.15833,-1
331729,-0.08886719,-0.7895508,-0.1655273,1.953125,-18.79883,8.239746,-107.6166,2.081909,30.27832,-12.375,-5.35,1.925,-1
332099,-0.022460940000000002,-1.056641,-0.17041019999999998,-14.09912,-10.62012,8.850098,-106.8695,0.4779053,34.05762,21.60833,5.933333,36.09167,-1
332339,-0.0034179690000000003,-0.8149413999999999,-0.22216799999999998,10.74219,18.61572,-1.159668,-104.8535,-1.521606,29.84436,-14.75833,-4.983333,3.525,-1
332609,0.1953125,-0.9619141,-0.20996089999999998,20.01953,8.605957,34.48486,-101.9147,2.235718,29.64661,-14.75,-5.75,0.8083332999999999,-1
332819,0.02392578,-0.5214844,-0.004882813000000001,-211.4258,81.11572,60.85205,-102.6892,11.20056,19.17114,-24.86667,0.9083334,4.241667,-1
333029,-0.2431641,-0.1542969,-0.3056641,90.94238,-50.04883,-90.94238,-88.04993,10.57434,25.53223,32.05,-4.641667,14.61667,-1
333269,-0.0390625,-1.802734,0.0625,43.02979,-327.3315,-198.4253,-88.66516,-2.246704,30.70679,-5.266667,-10.66667,-2.475,-1
333519,-0.09130859,-1.54541,-0.28613279999999996,21.72852,10.31494,-20.26367,-95.0592,-4.938354,22.06055,24.38333,0.35000000000000003,22.38333,-1
333769,0.09765625,-0.965332,-0.2036133,-1.403809,-31.49414,-14.34326,-93.81226,-4.575806,24.47205,-19.20833,-1.425,0.36666669999999996,1
334040,0.08203125,-0.574707,-0.06933594,8.666992,11.90186,32.4707,-90.19226,-2.334595,22.8186,27.75833,-1.683333,18.45833,1
334349,-0.1606445,-1.133789,-0.08300781,-14.46533,-33.3252,10.98633,-101.1072,0.5383300999999999,22.23083,-12.98333,-2.016667,-2.116667,1
334649,-0.15039059999999999,-0.9262695,-0.5263671999999999,-28.56445,-16.54053,-13.18359,-103.8263,2.263184,25.96619,28.35,4.216667,29.35833,1
334959,-0.041015630000000004,-0.7431641,-0.08447266,9.338379,-2.319336,-18.00537,-103.7219,0.07141113,28.48206,-15.44167,-4.125,0.8083332999999999,1
335279,0.1323242,-1.03418,-0.3862305,-16.47949,-23.49854,-2.502441,-102.03,1.741333,32.73376,-19.59167,1.258333,-1.641667,1
335549,-0.2036133,-0.8413086,-0.1689453,-11.1084,2.380371,19.47021,-107.3364,0.7470703,33.32703,24.61667,5.116667,32.79167,1
335830,-0.1411133,-0.8120117,-0.26269529999999996,-3.112793,16.47949,-28.50342,-106.9464,0.8239746,33.00842,-18.3,-10.54167,-4.658333,1
337189,0.04443359,-0.7910155999999999,-0.06689453000000001,7.141113,28.62549,2.258301,-109.6545,0.24719239999999998,31.72852,-18.15833,-3.925,1.9000000000000001,1
337479,0.05957031,-0.8447266,-0.20556639999999998,18.18848,-2.319336,8.972168,-105.0073,-2.241211,31.52527,24.125,4.1,28.93333,1
337819,-0.3852539,-1.195313,0.0078125,19.16504,-32.71484,-38.87939,-105.1501,1.082153,33.51379,-24.90833,-5.15,-3.975,1
338060,0.005859375,-0.8115234,-0.2739258,-7.629395,-3.540039,11.2915,-108.5669,2.213745,37.19971,24.4,6.358333,33.45833,1
338299,0.01855469,-0.9448242,-0.5502929999999999,-26.48926,19.89746,4.02832,-108.3362,-0.1483154,36.91406,-17.18333,2.408333,6.258333,1
338609,0.06494141,-0.7631836,-0.13525389999999998,-10.55908,-6.591797,-23.62061,-106.5729,-1.137085,38.47961,-13.0,-3.983333,0.47500000000000003,1
338839,0.06933594,-0.7470703,-0.28662109999999996,9.033203,-21.42334,19.28711,-106.8256,-1.126099,41.31958,-15.51667,-7.925,-2.233333,1
339069,-0.4863281,-1.048828,-0.03271484,19.28711,47.9126,-6.530762,-108.7042,0.3405762,37.94678,-26.76667,-7.833333,-7.116667,1
339279,-0.15869139999999998,-0.8193359,-0.23291019999999998,-17.27295,12.75635,25.93994,-110.0281,0.2087402,37.46338,-12.075,-4.85,1.15,1
339489,-0.1191406,-0.9467772999999999,-0.7563477,-42.60254,23.19336,3.540039,-109.1931,-0.7910155999999999,35.67261,22.43333,6.425,35.375,1
339729,-0.1420898,-1.311523,-0.2758789,8.911133,8.972168,1.342773,-108.4351,-0.6097412,35.8429,-13.03333,-2.533333,0.1333333,1
339979,-0.04394531,-0.7866211,-0.1953125,13.61084,-27.70996,18.55469,-106.1829,-1.18103,35.32104,-15.91667,-9.558333,-2.15,1
340280,0.1401367,-1.564941,-0.421875,-31.92139,16.8457,-2.929688,-108.457,-1.757813,34.3103,23.925,5.408333,34.09167,1
340580,-0.04785156,-0.7246094,-0.2612305,16.54053,14.09912,-18.18848,-107.1387,0.6866455,33.72803,25.51667,5.066667,33.275,1
340850,0.3427734,-0.8466796999999999,0.08837891,23.19336,3.4790039999999998,3.051758,-107.5562,-0.1812744,35.25513,-19.58333,-2.958333,1.733333,1
341099,0.1323242,-0.855957,-0.2666016,11.2915,-10.31494,6.530762,-106.2927,-1.82373,35.55725,23.575,4.05,32.09167,1
341409,-0.2651367,-0.8657227,0.08251953000000001,3.967285,-16.05225,-25.26855,-106.3367,0.8239746,35.22217,-22.225,-6.333333,-1.45,1
341709,-0.1015625,-0.8271484,-0.29492189999999996,10.68115,-5.126953,5.065918,-108.2703,2.373047,36.49109,26.4,5.3,33.94167,1
342059,0.2109375,-0.5815429999999999,0.0625,3.234863,33.93555,4.699707,-106.5564,-0.38452149999999996,38.36975,-20.70833,-3.675,2.8,1
342279,0.07910156,-0.8159179999999999,-0.1601563,-0.5493163999999999,18.49365,-13.00049,-105.6171,-1.609497,34.85962,-14.075,-5.358333,1.683333,1
342479,0.0234375,-0.9130859,-0.2070313,-2.685547,-10.92529,26.85547,-104.1779,0.269165,33.30505,-20.38333,-10.741670000000001,-5.425,1
342679,-0.1699219,-0.7587891,0.06933594,-17.51709,-6.9580079999999995,-15.44189,-106.2872,0.2142334,33.0249,-18.75833,-3.758333,1.6,1
342899,-0.13476559999999999,-0.7993163999999999,-0.3847656,19.40918,2.502441,-4.699707,-107.688,2.06543,34.54651,26.80833,5.941667,31.93333,1
343129,-0.2685547,-1.300293,-0.7241211,-16.6626,-36.31592,-23.62061,-108.4076,-0.7800292999999999,35.99121,-13.70833,-2.341667,-7.216667,1
343389,0.2915039,-0.9033203,-0.10693359999999999,10.00977,34.97314,-5.7983400000000005,-105.9357,-0.6207275,38.23242,-13.79167,-3.475,-0.8250000000000001,1
343609,0.03564453,-0.9477538999999999,-0.20507809999999999,2.563477,-0.1831055,26.36719,-105.0568,1.268921,34.67834,-24.6,-4.408333,0.7166667,1
343910,-0.1494141,-0.8383788999999999,-0.1831055,-6.652832,-28.50342,7.568359,-107.6495,-0.08789063,33.10181,25.48333,7.366667,34.53333,1
344209,0.19433589999999998,-0.9667969,-0.4208984,-26.67236,2.075195,-9.277344,-104.9359,-1.126099,38.30383,-21.1,-0.9333332999999999,5.875,1
344519,0.1176758,-0.7954102,-0.1176758,3.540039,32.77588,-4.333496,-105.0348,-1.19751,35.42542,22.89167,6.141667,33.33333,1
344829,0.12451169999999999,-0.9658203,-0.390625,-20.08057,3.051758,6.103516,-104.1064,1.098633,32.64587,26.275,5.816667,32.36666,1
345099,0.08349609,-1.530273,-0.4291992,-47.60742,10.55908,-10.37598,-107.3474,-1.224976,30.932010000000002,-15.23333,-3.216667,-1.9583329999999999,1
345339,-0.03710938,-0.7871094,-0.27001949999999997,28.56445,7.751465,-26.00098,-105.2765,1.065674,31.28906,25.54167,5.541667,32.825,1
345649,0.1381836,-1.291504,-0.23339839999999998,7.69043,-10.92529,-16.23535,-106.6992,0.8789062999999999,35.93079,-12.8,-2.275,-0.5,1
345949,0.04296875,-0.8198242,-0.2387695,5.310059,-20.99609,22.76611,-104.9908,0.7965088,36.61743,-17.19167,-10.46667,-4.375,1
346289,-0.08251953000000001,-1.230469,-0.3349609,-3.662109,-29.54102,3.540039,-108.3691,-0.8734130999999999,34.58496,-14.225,-3.816667,-1.25,1
346529,0.009277344,-0.9062500000000001,-0.1396484,26.9165,-0.6713867,-29.66309,-106.1884,0.4833984,38.97949,21.48333,4.4,35.025,1
346769,0.06445313,-0.7915038999999999,-0.09765625,-46.75293,16.6626,9.216309,-106.7322,0.02197266,42.62695,-17.03333,-2.691667,2.516667,1
347009,0.03125,-0.8447266,-0.3911133,11.41357,7.080078,18.18848,-106.2653,-1.7248539999999999,37.97974,21.21667,3.475,34.075,1
347249,0.0859375,-1.414063,-0.5805663999999999,-36.92627,34.42383,17.51709,-106.9409,1.384277,37.05139,-12.675,0.7083332999999999,-2.691667,1
347519,-0.01855469,-0.8603516,-0.1176758,7.995605,-23.01025,6.530762,-107.5067,-0.6317138999999999,35.78247,-13.76667,-4.0,-0.425,1
347739,-0.04394531,-0.6425780999999999,-0.3935547,26.36719,14.70947,-9.58252,-107.1222,2.087402,36.31531,-17.56667,-6.091667,-2.758333,1
347959,-0.2358398,-1.113281,-0.24121089999999998,-17.8833,-12.45117,15.68604,-107.1112,-0.005493164,37.32605,-13.96667,-2.791667,1.416667,1
348230,0.06542969,-0.6972655999999999,-0.2758789,26.06201,-13.85498,25.32959,-104.5898,-0.4119873,35.26611,26.23333,2.266667,30.55833,1
348499,-0.10888669999999999,-0.9223633,-0.1054688,4.455566,-20.20264,-29.60205,-106.6608,0.1538086,37.06787,-25.075,-6.158333,-3.033333,1
348749,-0.07226563,-0.762207,-0.33398439999999996,10.74219,0.1831055,3.417969,-108.078,2.120361,38.11707,26.59167,3.183333,33.41667,1
349059,0.09570313,-0.8295897999999999,-0.10644529999999999,-44.00635,24.4751,12.3291,-106.507,-0.3186035,39.95178,24.56667,2.333333,33.15,1
349319,0.04199219,-0.7539062999999999,-0.1987305,0.5493163999999999,13.30566,-8.117676,-105.5182,-2.070923,37.67212,-12.46667,-6.216667,2.658333,1
349569,-0.284668,-1.553223,-0.1191406,17.39502,29.60205,-8.483887,-106.496,1.955566,36.54053,27.41667,2.058333,31.25833,1
349869,-0.03710938,-0.7539062999999999,-0.2236328,9.399414,-12.75635,8.666992,-106.3147,1.757813,38.00171,-12.16667,-4.666667,4.533333,1
350179,0.34912109999999996,-1.177246,0.03076172,45.89844,-59.93652,-7.202148,-106.1389,-1.038208,41.868900000000004,-21.08333,-2.691667,-0.5,1
350479,0.07421875,-0.824707,-0.2768555,6.652832,0.0,6.164551,-105.6061,-1.994019,40.77026,-13.41667,-3.841667,3.091667,1
350849,-0.1328125,-1.068848,-0.1694336,11.2915,-21.24023,9.70459,-106.6058,-0.2911377,40.30334,24.65,2.508333,31.83333,1
351109,-0.08984375,-0.6933594,-0.3520508,19.77539,0.12207029999999999,-1.6479489999999999,-106.7706,2.449951,41.4679,-16.825,-2.275,0.6166667,1
351359,0.02050781,-0.9536133,-0.1767578,-20.87402,-15.93018,13.24463,-106.1279,0.02197266,46.42822,20.75833,2.791667,32.075,1
351599,0.07714844,-0.7680663999999999,-0.22509769999999998,1.464844,1.6479489999999999,-5.737305,-105.3259,-1.257935,45.57678,-13.08333,-6.316667,3.0,1
351839,0.15087889999999998,-1.063965,-0.246582,-13.30566,-10.74219,14.16016,-104.9359,1.73584,45.95032,-26.44167,-3.133333,-0.7166667,1
352070,-0.05908203,-0.8002929999999999,-0.1875,-12.75635,-7.446289,9.58252,-108.4076,0.269165,45.36255,-12.25,-4.816667,1.183333,1
352370,-0.4604492,-1.126953,-0.9814453,-53.58887,16.23535,-10.43701,-109.671,-1.235962,45.57129,17.94167,4.633333,35.01667,1
352669,0.06445313,-0.7607421999999999,-0.1875,-7.93457,15.13672,-11.1084,-107.1057,-0.9173583999999999,48.91113,-13.10833,-6.058333,1.825,1
354079,0.30175779999999996,-1.044922,-0.5986328,-35.64453,-23.80371,-4.150391,-105.6116,2.724609,53.61328,-9.116667,2.4,2.55,1
354380,-0.121582,-0.7631836,-0.2241211,-21.24023,-27.771,10.19287,-109.1602,2.301636,57.50244,15.025,5.825,40.23333,1
354689,0.1455078,-1.702637,-0.12451169999999999,66.16211,-81.05469,-36.25488,-110.3687,-0.37353519999999996,62.33643,10.69167,4.2,41.36666,1
354949,-0.015625,-0.7021484,-0.15087889999999998,3.78418,16.47949,-11.96289,-108.067,-0.3186035,63.46252,-13.48333,-4.291667,2.266667,1
355190,0.34130859999999996,-0.9980469,-0.5195313,-25.75684,-20.38574,-0.8544921999999999,-106.6223,1.829224,65.75867,11.09167,4.466667,40.88334,1
355499,-0.09521484000000001,-0.7299804999999999,-0.17041019999999998,-10.80322,-18.31055,11.2915,-109.6161,0.9887695,68.08777,-10.6,-6.133333,1.983333,1
355809,0.1328125,-1.706543,-0.2592773,72.93701,-93.26172,-38.26904,-112.6703,-1.834717,71.1145,5.45,2.525,47.14167,1
356109,0.00390625,-0.7148437999999999,-0.24462889999999998,6.408691,14.70947,3.112793,-108.9954,-1.9885249999999999,70.38391,6.283333,2.758333,45.14167,1
356419,-0.4882813,-1.255859,0.008300781,1.953125,52.06299,-39.85596,-109.3854,0.4504395,65.6488,-27.79167,-8.85,-1.658333,1
356649,-0.1635742,-0.8193359,-0.1914063,-17.27295,-39.85596,5.859375,-110.1544,-0.6756592,69.37866,-12.68333,-5.158333,1.241667,1
356870,-0.22167969999999998,-1.026855,-0.6904296999999999,-41.19873,-5.432129,-10.92529,-111.1157,-1.642456,74.90479,4.241667,2.025,49.11666,1
357109,0.3696289,-0.9326171999999999,-0.1025391,10.13184,33.99658,-15.31982,-109.0778,-1.032715,78.5083,-12.05833,-2.983333,0.1916667,1
357389,0.05517578,-0.777832,-0.440918,5.310059,10.13184,26.97754,-109.1931,-3.290405,73.91052,-17.15833,-1.75,2.416667,1
357589,-0.07128906,-1.46875,-0.5209961,-13.18359,48.58398,23.19336,-110.6543,-0.1812744,71.69128,-16.83333,-1.125,-3.625,1
357809,-0.07080078000000001,-0.7202147999999999,-0.2504883,9.094238,-14.34326,15.99121,-110.8466,-0.24719239999999998,70.75745,6.816667,3.466667,49.0,1
358069,-0.1132813,-0.9755859,-0.6430663999999999,-56.7627,28.68652,11.71875,-110.105,-2.730103,69.96643,-13.41667,3.15,2.6,1
358329,0.1152344,-0.6933594,-0.1254883,2.563477,11.65771,-11.96289,-110.116,-2.664185,70.33997,-13.31667,-5.058333,1.216667,1
358599,0.05712891,-0.8632812999999999,-0.24462889999999998,15.86914,-18.85986,27.89307,-109.0558,-0.6756592,70.05432,-19.28333,-12.63333,-5.741667,1
358829,-0.09716797,-0.9003905999999999,-0.1420898,1.89209,-33.02002,8.911133,-111.286,-3.175049,68.23608,5.316667,2.491667,49.86666,1
359119,0.01220703,-0.9941405999999999,-0.2827148,-15.07568,-1.89209,-25.75684,-109.7534,-3.499146,71.78467,-28.525,0.4166667,13.225,1
359420,0.121582,-0.7524413999999999,-0.16699219999999998,-3.051758,42.90771,-6.835938,-109.292,-2.944336,72.42188,3.266667,1.25,49.59167,1
359739,0.24951169999999998,-1.08252,-0.5410155999999999,-32.16553,-4.699707,1.8310549999999999,-109.7314,-0.6536865,67.87903,-12.90833,2.025,-1.5,1
360029,-0.152832,-0.6767578,-0.1733398,-2.197266,-16.78467,15.01465,-111.8188,-1.587524,64.86877,6.891667,3.125,49.63334,1
360349,0.3818359,-1.32959,0.09277344,76.0498,-115.9668,0.12207029999999999,-111.4948,-3.867188,67.64282,-28.26667,-6.05,2.358333,1
360679,-0.01367188,-0.7426758,-0.2514648,16.6626,20.44678,11.53564,-110.7092,-4.180298,63.05603,-15.03333,-4.133333,0.9916666999999999,1
360989,-0.2666016,-0.7504883,0.04931641,-1.525879,-10.13184,-41.25977,-110.5994,-1.812744,59.82056,-19.275,-4.141667,2.55,1
361229,-0.0546875,-0.7954102,-0.3427734,12.69531,5.004883,-2.197266,-110.9454,-1.098633,62.90771,-14.50833,-4.483333,2.583333,1
361509,-0.29492189999999996,-1.250488,-0.7275391,-29.78516,-26.61133,-24.78027,-111.3684,-4.092407,61.36414,-13.2,-1.55,-8.291667,1
361709,0.2504883,-0.9794921999999999,-0.1806641,0.4882813,26.9165,-11.53564,-109.4238,-3.647461,63.17139,-13.45,-3.85,0.675,1
361919,0.03222656,-0.9663086,-0.2607422,5.004883,-6.103516,14.4043,-107.3254,-1.538086,60.26001,6.291667,2.166667,46.525,1
362169,0.2026367,-1.057617,-0.06787109,-49.19434,-14.03809,-39.67285,-108.8635,-4.202271,57.24976,-13.425,-3.258333,-0.675,1
362450,0.10644529999999999,-0.7382812999999999,-0.3349609,16.8457,8.178711,-17.7002,-109.4238,-0.7910155999999999,60.44128,5.941667,2.316667,48.2,1
362729,0.05859375,-1.1875,-0.2338867,26.30615,-5.004883,-31.79932,-109.8413,-1.450195,61.90247,4.85,1.95,50.15833,1
363019,0.12255859999999999,-0.7851562999999999,-0.3300781,14.83154,-6.835938,12.63428,-108.8086,-3.57605,61.85303,-16.39167,-4.141667,-0.36666669999999996,1
363269,0.16259769999999998,-1.153809,-0.1450195,-27.34375,22.2168,-33.14209,-110.3082,-3.301392,58.03528,5.241667,2.325,48.56667,1
363549,-0.07128906,-0.6904296999999999,-0.3925781,27.46582,-3.662109,-27.34375,-108.3417,-1.224976,55.72266,5.875,2.691667,46.78333,1
363839,0.7094727,-0.840332,0.33300779999999996,30.33447,-158.0811,-8.728026999999999,-108.501,-2.883911,59.92493,-20.225,-3.7,3.916667,1
364079,0.04931641,-0.8051758,-0.347168,9.58252,-0.6713867,18.00537,-108.9459,-4.361572,55.74463,-16.28333,-3.533333,0.525,1
364360,-0.2280273,-0.8427734,0.05517578,-29.35791,21.72852,-15.25879,-109.8248,-2.208252,51.25671,6.133333,2.966667,47.15,1
364670,-0.06347656,-0.6850586,-0.34179689999999996,24.16992,-2.990723,-11.59668,-107.8802,-0.04943848,51.57532,7.275,3.2,45.54167,1
364969,-0.1650391,-1.2470700000000001,-0.3139648,-28.62549,-18.73779,5.065918,-108.7646,-1.477661,53.25073,-12.38333,-2.15,-0.7166667,1
365339,0.3691406,-1.020996,-0.6660155999999999,-48.15674,-5.493164,-0.24414059999999999,-109.5337,-0.6262207,56.30493,5.558333,2.7,49.15833,1
365569,-0.2744141,-0.9892578,-0.2075195,26.55029,-28.32031,23.13232,-109.4678,-3.405762,52.13013,-13.30833,-3.291667,-0.375,1
365849,-0.044921880000000004,-0.7412109,-0.38769529999999996,13.79395,-22.03369,-14.16016,-109.1217,-0.5493163999999999,57.59583,-15.20833,-4.708333,-1.191667,1
366059,-0.1875,-1.428711,-0.2602539,27.34375,-47.05811,-38.20801,-112.5055,-3.284912,59.3866,-19.875,-6.883333,-6.925,1
366269,0.08007813,-0.7324219,-0.234375,13.91602,15.99121,2.868652,-110.1379,-4.262695,59.23828,0.925,-0.03333333,51.8,1
366509,0.2182617,-0.9477538999999999,-0.6425780999999999,-29.60205,21.1792,11.23047,-108.7427,-1.807251,54.10767,-17.78333,1.875,1.125,1
366759,-0.121582,-0.7768554999999999,-0.1420898,-2.380371,35.5835,24.71924,-108.512,-3.026733,40.41321,7.858333,3.291667,43.24166,1
367009,-0.1152344,-0.9643554999999999,-0.3066406,12.146,36.74316,-10.25391,-106.4465,-3.087158,33.10181,-18.68333,-8.725,-1.758333,1
367280,0.1396484,-0.9931641,-0.18945309999999999,-0.5493163999999999,16.90674,0.5493163999999999,-104.9744,-4.954834,32.15149,9.316667,2.675,36.99166,1
367589,0.07763672,-1.009277,-0.199707,0.6103516,-70.06836,5.371094,-103.7659,-1.7028809999999999,35.17822,-19.88333,-9.375,-4.691667,1
367889,-0.2319336,-1.043457,-0.1777344,7.873535,-63.11035,-6.469727,-107.4847,-2.026978,42.97852,6.541667,3.0,45.50834,1
368199,0.02783203,-0.8227538999999999,-0.2924805,-1.220703,-16.54053,-29.60205,-106.1389,-1.027222,54.04724,-26.85833,-5.333333,0.1083333,1
368489,0.1772461,-0.7812500000000001,-0.16259769999999998,-7.263184,18.79883,-15.01465,-108.3307,-2.828979,60.73792,0.025,-0.35833329999999997,54.83333,1
368800,0.12255859999999999,-0.9404296999999999,-0.578125,-24.4751,1.7700200000000001,5.615234,-106.9904,-1.521606,58.86475,2.416667,1.158333,53.3,1
369069,-0.01660156,-1.331543,-0.2763672,55.17578,-23.49854,15.13672,-109.9237,-3.812256,53.73962,-13.45833,-4.016667,-1.725,1
369319,0.01074219,-0.9609375,-0.2431641,16.11328,-5.065918,-30.51758,-107.1002,-2.433472,59.41406,-27.775,-5.741667,2.575,1
369619,0.1689453,-0.8261719,-0.12060549999999999,-0.3051758,29.11377,-1.953125,-107.7045,-3.026733,58.4967,-12.70833,-3.008333,1.808333,1
369989,-0.06005859,-0.8837891,0.18261719999999998,5.310059,-11.90186,-42.3584,-107.9956,-3.098145,50.34485,0.675,1.05,50.73333,1
371370,-0.2885742,-0.9399413999999999,-0.2661133,-17.08984,53.52783,37.96387,-104.1229,-3.218994,-30.58594,-14.66667,-5.225,-0.025,1
371569,-0.1992188,-0.8935546999999999,-0.4072266,7.568359,112.6709,26.12305,-104.3811,-0.7250977,-49.03748,-14.08333,-7.933333,0.0,1
371780,0.1386719,-0.9853516,-0.09228516,25.32959,74.76807,12.75635,-102.854,-2.010498,-75.08606,61.61666,3.333333,44.225,1
372019,0.07373047,-0.8632812999999999,-0.27050779999999996,5.7983400000000005,112.0605,18.24951,-100.5029,-3.032227,-94.13086,-15.35833,-6.058333,0.2166667,1
372299,-0.02587891,-0.8579102,-0.32519529999999996,7.568359,44.25049,13.3667,-99.39331,-2.296143,-112.3517,-14.98333,-6.525,-1.966667,1
372519,-0.01025391,-0.9921875,-0.15869139999999998,-2.075195,51.2085,13.30566,-101.9861,1.170044,-124.8102,65.80833,-3.9,71.48333,1
372759,-0.05126953,-0.7929687999999999,-0.2695313,8.239746,29.47998,11.96289,-105.5292,3.532104,-130.946,-12.325,-5.325,4.725,1
372999,-0.1040039,-0.9633788999999999,-0.5141602,-40.46631,37.78076,2.929688,-104.5898,0.6317138999999999,-136.1591,-12.19167,0.875,2.025,1
373219,0.1323242,-0.8085937999999999,-0.1601563,3.173828,4.02832,-7.568359,-106.897,0.20324709999999999,-137.5323,-14.70833,-4.966667,0.8,1
373520,0.28125,-0.9560546999999999,-0.5458984,-26.42822,-10.55908,4.211426,-105.9851,3.279419,-136.3568,63.6,-6.733333,78.36667,1
373829,-0.1279297,-0.7802734,-0.1757813,-2.868652,-10.13184,18.61572,-108.2483,3.251953,-137.9059,-12.30833,-6.016667,2.341667,1
374120,0.044921880000000004,-1.467773,-0.1772461,26.97754,-59.81445,-32.16553,-110.0775,0.1647949,-136.0437,61.375,-5.858333,79.05,1
374439,0.02734375,-0.7626953,-0.1987305,19.53125,16.72363,1.464844,-107.2595,-0.04943848,-134.4122,60.99166,-5.175,78.21667,1
374709,-0.01660156,-0.9023437999999999,-0.2231445,1.708984,-3.112793,19.28711,-104.2328,3.57605,-135.3625,-25.91667,-2.508333,0.4583333,1
374949,-0.008300781,-0.8525391,-0.1679688,-5.67627,-24.4751,1.586914,-107.7704,2.554321,-136.3239,63.0,-7.225,78.81667,1
375289,0.020996090000000002,-0.8867187999999999,-0.49853519999999996,-52.73438,23.86475,-1.586914,-107.3364,1.609497,-131.1877,-18.68333,0.5083333,6.391667,1
375489,0.07714844,-1.244141,-0.28564449999999997,7.8125,9.277344,-19.16504,-109.5117,2.894897,-129.2432,-13.59167,-2.9333329999999997,-1.691667,1
375709,0.04052734,-0.8144530999999999,-0.30957029999999996,12.93945,8.178711,13.42773,-109.2206,1.115112,-133.4015,-15.40833,-3.766667,2.316667,1
375919,0.2529297,-1.016113,-0.6542969,-35.27832,11.71875,13.61084,-109.0997,5.158081,-133.0884,-11.06667,1.475,0.7000000000000001,1
376130,-0.06347656,-0.8374022999999999,-0.215332,-9.277344,-37.23145,12.08496,-109.2041,4.279175,-127.6721,65.15,-8.175,76.16666,1
376389,0.01757813,-0.9091796999999999,-0.2241211,9.94873,16.8457,-26.7334,-107.0233,3.630981,-125.7495,-23.45833,-8.991667,-1.841667,1
376629,0.159668,-0.8852538999999999,-0.16650389999999998,0.793457,26.36719,-8.483887,-108.9844,2.625732,-123.5193,64.49167,-6.733333,75.16666,1
376879,0.02294922,-0.6787109,-0.3305664,29.11377,-11.77979,27.40479,-107.4463,2.054443,-124.6454,-16.49167,-7.05,-4.141667,1
377139,-0.44970699999999997,-1.052734,-0.2392578,3.723145,21.48438,-35.03418,-110.1489,3.356323,-126.8207,-22.91667,-6.425,0.9583332999999999,1
377369,-0.05859375,-0.7250977,-0.3056641,15.93018,1.6479489999999999,5.7983400000000005,-110.7861,4.180298,-128.6169,64.625,-8.041667,77.60833,1
377649,0.2353516,-0.6289062999999999,-0.02294922,-56.51855,83.98438,77.39258,-108.2593,3.47168,-122.7228,64.99167,-7.0,75.18333,1
377939,0.01757813,-0.8002929999999999,-0.20605469999999998,-1.159668,26.79443,-5.981445,-109.2041,1.433716,-127.1228,-13.56667,-7.241667,2.608333,1
378179,-0.2001953,-1.370605,-0.2851563,8.911133,37.59766,17.94434,-110.2698,4.866943,-130.8856,-18.75833,-2.25,-3.716667,1
378449,-0.06494141,-0.7412109,-0.24121089999999998,6.835938,-18.98193,7.080078,-110.0775,4.713135,-128.3093,64.58334,-8.083333,77.00833,1
378770,0.4931641,-1.035156,0.11621089999999999,46.38672,-132.5073,-7.263184,-108.5449,2.927856,-120.921,64.81667,-6.125,73.74167,1
379069,0.03710938,-0.7587891,-0.2666016,13.00049,23.98682,12.08496,-108.2483,1.323853,-126.6394,-14.03333,-3.4,1.441667,1
379399,-0.041015630000000004,-0.6274413999999999,0.09667969,-12.57324,-31.12793,-44.43359,-109.5172,3.724365,-126.7328,-17.46667,-2.841667,-1.4,1
379709,-0.12402339999999999,-0.7011719,-0.31787109999999996,31.49414,3.723145,-19.71436,-110.7477,4.454956,-123.6621,-17.05833,-7.658333,-4.566667,1
379949,0.3349609,-1.262207,0.1040039,63.29346,-24.84131,17.39502,-110.7422,2.37854,-120.91,-22.33333,-4.35,1.825,1
380159,0.11474609999999999,-0.8183594,-0.1376953,-4.272461,5.859375,-8.422852,-109.5941,2.318115,-119.4653,-13.60833,-3.925,2.458333,1
380369,0.300293,-0.9711913999999999,-0.5703125,-38.0249,-5.7983400000000005,7.324219,-108.2922,5.570068,-119.718,66.08334,-6.616667,72.69167,1
380620,-0.08837891,-1.124512,-0.21337889999999998,-4.699707,-21.85059,11.96289,-110.1544,3.4552,-120.575,-13.34167,-3.666667,-1.808333,1
380859,-0.020996090000000002,-0.9721679999999999,-0.203125,1.098633,16.47949,-22.88818,-109.704,3.55957,-118.5425,64.26667,-5.733333,73.30833,1
381109,-0.04931641,-1.14209,-0.1699219,-21.1792,0.5493163999999999,32.83691,-111.9012,4.465942,-117.0868,-14.09167,-3.283333,0.7583333,1
381380,0.008300781,-0.6777344,-0.4169922,32.59277,-9.70459,24.71924,-109.0503,2.6202389999999998,-120.9979,63.70833,-5.483333,73.26667,1
381689,0.09033203000000001,-1.276855,-0.1416016,-4.821777,20.81299,-27.58789,-110.7257,2.521362,-121.0034,-14.10833,-3.633333,-1.3333329999999999,1
